20:26:11: GetMCHelp:234-244 
13:42:04: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:04: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:03: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:03: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:03: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:03: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:02: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:02: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:02: MCAcceptTask:2031-274 
13:42:02: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:02: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:01: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:01: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:01: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:01: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:00: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:00: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:42:00: MCAcceptTask:2047-274 
13:42:00: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:42:00: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:59: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:59: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:59: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:59: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:58: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:58: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:58: GetMyPasture:2047-274 
13:41:58: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:57: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:57: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:57: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:57: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:56: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:56: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:56: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:56: 牧场发包错误屋里凡凡3号
13:41:56: 牧场发包错误:
13:41:56: 牧场发包错误:MCAcceptTask
13:41:56: MCAcceptTask:2032-274 
13:41:56: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:55: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:55: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:55: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:55: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:54: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:54: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:54: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:54: MCAcceptTask:2046-274 
13:41:54: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:53: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:53: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:53: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:53: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:52: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:52: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:52: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:52: MCAcceptTask:2047-274 
13:41:52: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:51: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:51: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:51: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:50: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:50: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:50: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:50: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:50: MCAcceptTask:2032-274 
13:41:49: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:49: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:49: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:49: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:48: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:48: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:48: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:48: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:48: GetMyPasture:2046-274 
13:41:47: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:47: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:47: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:47: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:46: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:46: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:46: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:46: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:46: 牧场发包错误屋里凡凡3号
13:41:46: 牧场发包错误:
13:41:46: 牧场发包错误:MCAcceptTask
13:41:46: MCAcceptTask:2047-274 
13:41:45: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:45: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:45: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:45: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:44: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:44: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:44: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:44: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:44: MCAcceptTask:2047-274 
13:41:43: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:43: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:43: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:43: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:42: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:42: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:42: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:42: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:42: MCAcceptTask:2047-274 
13:41:41: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:41: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:41: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:41: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:40: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:40: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:40: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:39: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:39: MCAcceptTask:2047-274 
13:41:39: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:39: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:39: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:38: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:38: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:38: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:37: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:37: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:37: GetMyPasture:2047-274 
13:41:37: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:37: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:36: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:36: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:36: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:36: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:35: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:35: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:35: 牧场发包错误屋里凡凡3号
13:41:35: 牧场发包错误:
13:41:35: 牧场发包错误:MCAcceptTask
13:41:35: MCAcceptTask:2047-274 
13:41:35: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:35: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:34: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:34: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:34: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:34: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:33: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:33: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:33: MCAcceptTask:2031-274 
13:41:33: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:33: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:32: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:32: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:32: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:32: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:31: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:31: MCAcceptTask:2031-274 
13:41:31: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:31: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:31: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:30: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:30: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:30: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:30: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:29: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:29: MCAcceptTask:2047-274 
13:41:29: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:29: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:29: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:28: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:28: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:28: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:28: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:27: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:27: GetMyPasture:2031-274 
13:41:27: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:27: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:27: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:26: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:26: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:26: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:26: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:25: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
13:41:25: 牧场发包错误屋里凡凡3号
13:41:25: 牧场发包错误:
13:41:25: 牧场发包错误:GetMCXunBaoHome
13:41:25: GetMCXunBaoHome:2047-274 
13:41:25: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:25: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:25: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:24: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:24: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:24: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:23: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:23: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:23: GetMCXunBaoHome:2031-274 
13:41:23: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:22: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:22: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:22: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:22: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:21: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:21: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:21: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:21: GetMCXunBaoHome:2047-274 
13:41:21: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:20: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:20: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:20: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:20: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:19: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:19: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:19: 农场发包错误屋里凡凡3号
13:41:19: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:19: GetMCXunBaoHome:2031-274 
13:41:19: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:18: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:18: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:18: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:18: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:18: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:18: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:17: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:17: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:17: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:17: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:17: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/query?act=2020001&g_tk=2013391502--
13:41:17: 牧场发包错误屋里凡凡3号
13:41:17: 牧场发包错误:
13:41:17: 牧场发包错误:MCGetSprite
13:41:17: MCGetSprite:2047-274 
13:41:17: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:16: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:16: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_pasture_sprite?act=index&g_tk=2013391502--
13:41:16: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:16: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:16: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_pasture_sprite?act=index&g_tk=2013391502--
13:41:16: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:15: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:15: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_pasture_sprite?act=index&g_tk=2013391502--
13:41:15: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:15: 1超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:15: 1超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_pasture_sprite?act=index&g_tk=2013391502--
13:41:15: MCGetSprite:2047-274 
13:41:15: FisLock疑似卡死结束
13:41:15: 牧场发包错误屋里凡凡3号
13:41:15: 牧场发包错误:
13:41:15: 牧场发包错误:MCAcceptTask
13:41:15: MCAcceptTask:2032-274 
13:41:15: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:14: 4超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:14: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_pasture_sprite?act=index&g_tk=2013391502--
13:41:14: 4超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:14: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:14: 3超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:14: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_pasture_sprite?act=index&g_tk=2013391502--
13:41:14: 3超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
13:41:14: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
13:41:13: 2超时URL[200]:http://nc.qzone.qq.com/cgi-bin/cgi_fish_piece?act=index&g_tk=2013391502--
13:41:13: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_pasture_sprite?act=index&g_tk=2013391502--
13:41:13: 2超时URL[200]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
